5762,1
3459,1
900,1
5511,1
3336,0
6215,0
2059,1
5518,0
4816,0
7443,1
6932,0
3822,0
3737,1
6426,0
3229,1
5919,0
7715,0
6565,0
7463,0
5544,0
7815,0
5679,0
3506,1
435,0
4534,1
1225,0
4795,1
6332,0
6240,0
4290,1
4291,1
5190,1
4935,1
6729,1
587,1
3661,0
2640,1
4561,1
7890,1
7763,1
3796,0
6899,0
5727,0
3215,0
4828,1
4829,0
5854,0
2655,1
3680,0
7265,1
7739,0
6500,1
7270,0
6502,1
5607,1
6888,0
6908,0
2642,1
6894,0
6639,0
6512,0
5160,0
6214,0
6004,0
7029,0
7671,1
2682,1
7675,0
3196,1
1533,1
