1024,1
4485,0
4580,0
135,1
3180,0
7695,0
5010,1
1555,0
2197,1
3865,0
5402,0
5403,0
7454,1
3487,0
7457,1
292,0
3494,1
4008,0
4103,1
6956,1
45,0
2909,0
4272,1
2867,1
7198,0
1720,1
829,1
4926,1
7477,0
7617,1
5188,1
4982,0
71,1
6451,0
3147,0
1741,1
7502,1
461,1
5944,0
1747,1
3940,1
1501,1
3936,0
6498,1
2171,0
868,1
3559,1
3176,1
7657,0
234,1
3947,1
5484,1
1646,1
6721,0
1529,0
1018,1
447,0
