5632,0
3329,1
7427,1
1414,1
6919,1
4193,0
5900,1
4749,1
5293,1
4112,1
4240,0
1683,1
7060,0
7470,1
5482,0
1795,0
7449,1
7451,1
4509,0
2974,1
1311,1
3091,0
6177,0
7076,0
4080,0
6023,0
6829,1
4910,1
4189,0
6705,1
3815,0
3635,1
5828,0
3998,1
5651,1
6712,0
4026,1
6715,0
6716,0
4459,1
6325,0
832,1
6944,0
7499,1
6340,1
6341,1
6471,0
5132,0
7824,0
7883,1
4941,1
1102,1
6925,0
5840,1
1746,1
5219,0
5332,1
5074,0
5848,0
4516,0
7514,1
4188,1
4701,1
6750,0
3344,0
4195,0
7104,0
5734,0
6887,1
5608,0
1002,1
1771,1
1261,1
2415,1
1648,1
7538,0
7315,1
4468,1
5109,1
6905,0
4730,0
6139,0
7676,0
3581,1
6910,0
